codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao,ignicao
902003,,38,-22.841741,-43.299231,1740100978000,24.6,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],153270.0,234,1.0
902102,,43,-22.876414,-43.329989,1740100655000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],81117.1, ,0.0
901016,,22,-23.000856,-43.365382,1740100978000,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],110948.8,226,1.0
902133,,18,-22.972485,-43.401276,1740099213000,0.0,,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],118849.1,218,0.0
901082,,22,-22.964811,-43.392086,1740100984000,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],225885.3, ,1.0
902061,,46,-22.854704,-43.251602,1740100627000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],162546.5, ,0.0
902066,,46,-22.854624,-43.251223,1739687033000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],179197.3, ,0.0
902005,,38,-22.877028,-43.329784,1740090922000,0.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],152523.3, ,0.0
902052,,43,-22.839816,-43.240125,1740094275000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],171484.6, ,0.0
902050,,46,-22.947935,-43.372166,1740100975000,48.9,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],121451.8,15,1.0
902016,,50,-23.000742,-43.36817,1740100959000,17.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],21734.9,322,1.0
902019,,50,-22.973353,-43.367419,1740100978000,47.6,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],111338.9,270,1.0
E902009,,50,-23.000929,-43.331303,1740100969000,53.2,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],131022.4,94,1.0
902063,,43,-22.876524,-43.330493,1740099610000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],135399.9, ,0.0
902017,,50,-23.006651,-43.312379,1740100975000,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],121189.8,275,1.0
E902015,,0,-22.965272,-43.391506,1740099242000,0.0,,,,135635.7,74,0.0
902057,,41,-22.876412,-43.330257,1740100562000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],125839.7,263,0.0
902060,,46,-22.895691,-43.350376,1740100978000,43.5,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],166825.6,43,1.0
902008,,50,-22.965087,-43.391611,1739929527000,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],154613.3, ,0.0
902047,,46,-22.854396,-43.251672,1740100202000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],40514.0, ,0.0
902007,,50,-22.973171,-43.385346,1740098810000,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],150156.9,272,1.0
902051,,31,-22.83846,-43.29416,1740100980000,34.1,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],171707.7,78,1.0
902067,,31,-22.839661,-43.240267,1740096002000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],171094.0, ,0.0
901088,,53,-22.963601,-43.39015,1740100979000,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],218191.1,27,1.0
901078,,52,-22.964568,-43.392062,1740096034000,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],146671.5,346,0.0
901098,,53,-22.964762,-43.392086,1740099607000,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],186383.3,345,0.0
901090,,53,-23.001428,-43.367162,1740100911000,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],152215.8,89,1.0
901055,,52,-22.964579,-43.391937,1740100794000,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],190168.7,342,0.0
901076,,35,-22.918543,-43.365269,1740100981000,41.4,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],178121.6,239,1.0
902054,,46,-22.901842,-43.355129,1740100973000,43.3,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],178632.1,212,1.0
901079,,52,-22.965477,-43.391528,1740100979000,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],227635.9, ,1.0
901084,,52,-22.885306,-43.400675,1740100974000,55.7,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],220300.2,191,1.0
901070,,53,-23.000726,-43.366377,1740099627000,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],175325.6, ,0.0
902080,,46,-22.847344,-43.304912,1740100981000,27.6,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],178735.5,56,1.0
901081,,52,-22.935982,-43.395514,1740100970000,52.3,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],180442.6,170,1.0
902065,,43,-22.876671,-43.329786,1740095272000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],128600.4, ,0.0
901069,,52,-22.965078,-43.391351,1740100512000,0.2,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],151392.9,38,0.0
901074,,53,-22.883809,-43.399494,1740100989000,16.7,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],183186.7,17,1.0
901085,,53,-22.964639,-43.391561,1736967578000,0.0,,ida,53 - SULACAP X ALVORADA (EXPRESSO) [IDA],135432.9, ,0.0
902073,,41,-22.87651,-43.330176,1740096600000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],98377.8, ,0.0
902030,,41,-22.876985,-43.329903,1740100314000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],97170.7, ,0.0
902071,,46,-22.959986,-43.389276,1740100984000,13.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],152301.6,256,1.0
RJG7D28 MOTO,RJG7D28,0,-22.999386,-43.583031,1740100886000,50.6,,,,6785.7,286,1.0
902072,,43,-22.854311,-43.251917,1740099780000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],159146.7, ,0.0
902101,,40,-22.876341,-43.329886,1740097396000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],79304.6, ,0.0
902068,,40,-22.876623,-43.329886,1740100982000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],138575.7, ,1.0
902064,,46,-22.973325,-43.377667,1740100963000,56.2,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],0.0,271,1.0
902070,,31,-22.854804,-43.251965,1740094505000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],173936.9, ,0.0
901083,,53,-23.001376,-43.36641,1740100970000,0.0,,volta,53 - ALVORADA X SULACAP (EXPRESSO) [VOLTA],242832.1,83,1.0
901087,,35,-22.964621,-43.391565,1740099012000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],171593.6, ,0.0
902085,,0,-22.854088,-43.251624,1723799710000,0.0,,,,108156.2, ,0.0
E902012,,50,-23.006593,-43.312577,1740100988000,0.0,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],18418.7,262,1.0
E902001,,31,-22.854189,-43.251642,1740099527000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],126074.7, ,0.0
E902006,,42,-22.876775,-43.329824,1740094869000,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],152715.1, ,0.0
E902011,,50,-22.972063,-43.401059,1740100970000,0.0,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],134449.5, ,1.0
E902014,,50,-23.000068,-43.364405,1740100931000,56.8,,volta,50 - JARDIM OCEÂNICO X  TERMINAL CENTRO OLIMPICO (PARADOR) [VOLTA],148438.0,269,1.0
E902002,,38,-22.959687,-43.388003,1740100976000,47.9,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],102196.7,256,1.0
901095,,22,-22.964624,-43.39191,1740098688000,0.0,,ida,22 - ALVORADA X JARDIM OCEÂNICO (PARADOR) [IDA],54233.9, ,0.0
902069,,40,-22.876516,-43.329731,1740098590000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],128317.5, ,0.0
902094,,43,-22.87644,-43.330263,1740100862000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],99691.6, ,0.0
903068,,17,-22.919957,-43.607328,1740100346000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],103128.4, ,0.0
901097,,51,-23.008649,-43.440513,1740099949000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],163931.9,36,0.0
902081,,41,-22.876573,-43.33024,1740097030000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],105822.0, ,0.0
902075,,40,-22.876548,-43.329981,1740094860000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],76088.3, ,0.0
902013,,50,-22.989601,-43.365867,1740100969000,23.4,,ida,50 - TERMINAL CENTRO OLIMPICO X  JARDIM OCEÂNICO (PARADOR) [IDA],154082.5,192,1.0
902082,,41,-22.916912,-43.362645,1740100989000,45.5,,ida,41 - PAULO DA PORTELA X TERMINAL RECREIO (EXPRESSO) [IDA],105351.7,229,1.0
903062,,17,-22.920511,-43.607652,1740100371000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],85558.0,185,0.0
902089,,35,-23.001355,-43.368108,1740100840000,7.0,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],108404.9,135,1.0
903041,,17,-22.936608,-43.667638,1740100978000,21.5,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],82658.6,229,1.0
903051,,17,-22.901624,-43.555667,1740100835000,17.8,,ida,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [IDA],132947.6,78,1.0
902055,,46,-22.854974,-43.253125,1740100976000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],50435.5, ,1.0
903044,,17,-22.920243,-43.608279,1740081679000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],154205.4,20,0.0
902086,,41,-22.87665,-43.33009,1740098675000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],103658.1, ,0.0
903036,,17,-22.919439,-43.607839,1740099655000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],83282.2, ,0.0
902043,,31,-22.839808,-43.240217,1740094724000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],176518.9, ,0.0
902036,,31,-22.839865,-43.240047,1740095979000,0.9,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],173787.9,336,0.0
903039,,17,-22.919343,-43.607951,1740100417000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],133036.9, ,0.0
903047,,17,-22.920169,-43.608462,1740099698000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],137250.0, ,0.0
902074,,35,-22.876459,-43.330282,1740099749000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],105090.8, ,0.0
902039,,46,-22.854643,-43.251374,1740100987000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],161514.9, ,1.0
903040,,17,-22.916871,-43.683649,1740100986000,15.3,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],100704.8,335,1.0
902044,,31,-23.000996,-43.366226,1740099710000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],138474.6,272,1.0
902038,,46,-22.854919,-43.251984,1727557216000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],107501.8, ,0.0
903048,,17,-22.915995,-43.608462,1740100977000,20.8,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],114068.3,85,1.0
902041,,43,-22.854732,-43.251849,1740095858000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],175269.0, ,0.0
903064,,17,-22.920706,-43.608051,1740099365000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],144701.7,265,0.0
902037,,46,-22.854713,-43.251862,1740100097000,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],174943.6, ,0.0
903069,,17,-22.920441,-43.60724,1740100973000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],81937.8,177,1.0
902034,,46,-22.915097,-43.361007,1740100974000,0.0,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],175585.7,20,1.0
902088,,40,-22.876902,-43.329913,1740100982000,4.9,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],79386.7,60,1.0
902042,,41,-22.854818,-43.2521,1736166957000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],159688.0, ,0.0
902040,,46,-22.948487,-43.372532,1740100986000,28.9,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],163505.4,198,1.0
903049,,17,-22.805021,-43.341994,1740099522000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],84254.3, ,0.0
903038,,14,-22.920165,-43.60789,1740100974000,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],125454.9,171,1.0
903053,,14,-22.920317,-43.60816,1740100973000,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],143097.8, ,1.0
903042,,17,-22.919468,-43.607825,1740100732000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],12561.1, ,0.0
902087,,41,-22.876461,-43.329924,1740094102000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],106454.9, ,0.0
903050,,14,-22.920326,-43.608144,1740100978000,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],0.0,170,1.0
903067,,17,-22.920467,-43.607207,1740100985000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],84436.0,178,1.0
RJG7D29 MOTO,RJG7D29,0,-23.00084,-43.363631,1740098560000,0.0,,,,20467.3, ,0.0
902076,,31,-23.002148,-43.365382,1740096673000,0.0,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],121498.9, ,0.0
902083,,40,-22.876442,-43.330398,1740098814000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],92127.6, ,0.0
902096,,40,-22.87672,-43.329801,1740097898000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],102097.0,90,0.0
902084,,40,-22.876549,-43.329831,1740099653000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],82274.3, ,0.0
902100,,41,-22.876447,-43.32969,1740097587000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],103637.4, ,0.0
903059,,14,-22.920422,-43.608018,1740099903000,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],94084.5, ,0.0
903043,,17,-22.920157,-43.608632,1738861302000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],135295.3, ,1.0
902079,,46,-22.938375,-43.372161,1740100977000,15.9,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],11807.8,3,1.0
903066,,14,-22.92067,-43.608096,1740099989000,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],150004.2,270,0.0
902098,,40,-22.876604,-43.329965,1740094525000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],95558.1, ,0.0
902099,,40,-22.876604,-43.329833,1740100829000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],102594.9, ,0.0
902093,,40,-22.876931,-43.329591,1740098284000,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],107635.2, ,0.0
902091,,41,-22.876472,-43.329895,1740100642000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],115671.7, ,0.0
901099,,35,-22.96467,-43.391629,1740098451000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],170457.5, ,0.0
902213,,51,-22.849141,-43.397309,1740100133000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],59343.8,110,1.0
903046,,17,-22.919465,-43.607787,1740097511000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],155987.3,186,0.0
902077,,31,-22.854368,-43.251675,1740098625000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],170671.7, ,0.0
902104,,43,-22.876448,-43.330116,1740095944000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],103707.3, ,0.0
902106,,41,-22.876522,-43.330055,1740095710000,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],86406.7, ,0.0
902108,,35,-22.877087,-43.330362,1740099307000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],74966.8,176,0.0
902109,,35,-22.876436,-43.330146,1740096374000,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],80762.3, ,0.0
903061,,17,-22.920095,-43.60833,1739579753000,0.0,,volta,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [VOLTA],56693.5, ,0.0
903070,,14,-22.920441,-43.607305,1740099424000,0.0,,ida,14 - SANTA EUGÊNIA X TERMINAL RECREIO (EXPRESSO) [IDA],95848.9,178,0.0
902126,,18,-22.919454,-43.645764,1740100426000,0.0,,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],107335.2, ,0.0
902132,,18,-22.92061,-43.608015,1740100398000,0.0,,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],109016.6, ,0.0
902156,,10,-22.916372,-43.684669,1740100975000,11.9,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],159754.8,161,1.0
902151,,10,-22.929788,-43.674807,1740100942000,50.1,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],150545.8,131,1.0
902131,,18,-22.919853,-43.607322,1740100984000,0.0,,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],113035.0, ,1.0
902153,,13,-22.920938,-43.645973,1740097465000,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],129625.8, ,0.0
902137,,10,-23.000872,-43.364982,1740099914000,0.0,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],122698.9, ,1.0
902129,,11,-23.013976,-43.465386,1740100984000,49.9,,volta,11 - ALVORADA X SANTA CRUZ (PARADOR) [VOLTA],139973.7,255,1.0
902128,,12,-22.920739,-43.645307,1740100708000,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],147090.1, ,0.0
902314,,51,-22.850531,-43.397928,1740099370000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],52663.1, ,0.0
901138,,28,-22.920324,-43.607332,1740100990000,0.0,,ida,28 - PINGO D'ÁGUA X CURRAL FALSO [IDA],3486.7,179,1.0
902146,,12,-22.920789,-43.607985,1740094902000,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],156073.3, ,0.0
902144,,11,-23.002409,-43.421998,1740100987000,48.6,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],124814.1,70,1.0
902434,,60,-22.848253,-43.397144,1740099324000,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],58814.6, ,0.0
902451,,90,-22.839884,-43.239659,1740100974000,0.0,,ida,90 - FUNDÃO X TIG (PARADOR) [IDA],61166.9,138,1.0
902150,,18,-22.972657,-43.401494,1740095438000,0.0,,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],136568.5,223,0.0
902325,,60,-22.848875,-43.39725,1740100163000,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],32948.8,109,0.0
902349,,60,-22.849029,-43.397257,1740100872000,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],1315.3,102,0.0
902369,,60,-22.853465,-43.385211,1740100966000,21.2,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],3396.4,312,1.0
902239,,13,-23.003627,-43.425746,1740100965000,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],74044.8,66,1.0
902335,,60,-22.843796,-43.250304,1740100961000,43.6,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],66727.2,136,1.0
902338,,60,-22.898221,-43.211457,1740100982000,0.0,,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],60403.4,307,1.0
902298,,19,-22.92041,-43.646073,1740100988000,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],52053.9,120,1.0
902402,,51,-22.848123,-43.39679,1740099872000,0.0,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],3759.5,59,0.0
861039050254990,,0,-23.524419,-46.625555,1711050807000,0.0,,,,9070.9,180,
902431,,80,-22.839592,-43.240365,1740100021000,0.0,,ida,80 - PENHA X TIG (PARADOR) [IDA],30501.5, ,0.0
902299,,12,-22.965017,-43.647195,1740100961000,0.0,,ida,12 - PINGO D'AGUA X ALVORADA (EXPRESSO) [IDA],59607.4,311,1.0
902321,,0,-22.848925,-43.397397,1740100374000,0.0,,,,34881.8,108,0.0
902300,,0,-22.848874,-43.397605,1740099974000,0.0,,,,68272.9, ,0.0
902327,,61,-22.848256,-43.396712,1740100683000,0.0,,ida,61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA],0.0,115,0.0
902326,,60,-22.850495,-43.39833,1740100988000,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],72982.3,227,1.0
902262,,19,-22.921167,-43.645899,1740100960000,0.0,,ida,19 - PINGO D'AGUA X SALVADOR ALLENDE (EXPRESSO) [IDA],57580.3,164,1.0
902308,,60,-22.848989,-43.397046,1740099749000,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],29880.4, ,0.0
902337,,60,-22.850154,-43.397783,1740100974000,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],68305.5, ,1.0
902305,,80,-22.898069,-43.212073,1740100979000,0.0,,volta,80 - TIG X PENHA (PARADOR) [VOLTA],71831.4,129,1.0
902328,,90,-22.869909,-43.246883,1740100955000,58.3,,ida,90 - FUNDÃO X TIG (PARADOR) [IDA],62291.5,159,1.0
902449,,80,-22.85853,-43.24768,1740100975000,43.5,,volta,80 - TIG X PENHA (PARADOR) [VOLTA],34704.0,1,1.0
902303,,51,-22.965526,-43.395672,1740100975000,46.7,,volta,51 - T. RECREIO X T.DEODORO (PARADOR) [VOLTA],64634.1,37,1.0
902315,,60,-22.89865,-43.211295,1740100968000,9.3,,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],70674.7,134,1.0
902304,,60,-22.84896,-43.397385,1740099341000,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],76869.6,108,0.0
902306,,51,-22.963414,-43.393908,1740100968000,0.0,,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],61685.5,216,1.0
902307,,90,-22.899124,-43.210782,1740100973000,0.0,,volta,90 - TIG x FUNDÃO (PARADOR) [VOLTA],62695.5,124,1.0
902364,,61,-22.849001,-43.397469,1740100973000,0.0,,ida,61 - TERMINAL DEODORO X TIG (EXPRESSO) [IDA],55800.8,108,1.0
902414,,60,-22.848389,-43.396622,1740100082000,0.0,,ida,60 - TERMINAL DEODORO X TIG (PARADOR) [IDA],63639.2, ,0.0
902312,,52,-22.8492,-43.397462,1740099401000,0.0,,ida,52 - T. DEODORO X T. ALVORADA (PARADOR) [IDA],64321.3,112,0.0
902362,,0,-22.850655,-43.398085,1740095589000,0.0,,,,59392.4,141,0.0
Etios KYO8080,KYO8080,0,-22.96565,-43.391017,1740096904000,0.0,,,,44365.1, ,0.0
902127,,15,-22.920768,-43.645215,1740099586000,0.0,,ida,15 - CURRAL FALSO X ALVORADA [IDA],123481.8, ,0.0
902454,,31,-22.854529,-43.251724,1740100217000,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],61765.9, ,0.0
902439,,31,-22.958551,-43.382573,1740100963000,58.6,,volta,31 - ALVORADA X VICENTE DE CARVALHO (SEMIDIRETO) [VOLTA],47083.7,77,1.0
901100,,67,-22.919754,-43.608477,1740100232000,0.0,,ida,67 - CAMPO GRANDE X TERMINAL DEODORO [IDA],2264.9,262,0.0
902445,,90,-22.854903,-43.252113,1740099500000,0.0,,ida,90 - FUNDÃO X TIG (PARADOR) [IDA],62933.3, ,0.0
902353,,80,-22.849666,-43.397442,1740100990000,0.0,,ida,80 - PENHA X TIG (PARADOR) [IDA],2163.1,230,1.0
902316,,60,-22.898336,-43.2113,1740100979000,0.0,,volta,60 - TIG  X  TERMINAL DEODORO (PARADOR) [VOLTA],65226.7,296,1.0
902145,,18,-23.000969,-43.367497,1740098283000,0.0,,ida,18 - PONTAL X JARDIM OCEÂNICO (EXPRESSO) [IDA],190341.3, ,0.0
902354,,51,-22.85397,-43.383945,1740100979000,0.0,,ida,51 - T. DEODORO X T. RECREIO (PARADOR) [IDA],29702.3,292,1.0
902149,,25,-22.92056,-43.645292,1740098232000,0.0,,ida,25 - MATO ALTO X ALVORADA (PARADOR) [IDA],100502.7, ,0.0
902317,,80,-22.897543,-43.212338,1740100969000,28.4,,volta,80 - TIG X PENHA (PARADOR) [VOLTA],71046.6,313,1.0
902214,,10,-22.93598,-43.666975,1740100989000,21.6,,volta,10 - ALVORADA X SANTA CRUZ (EXPRESSO) [VOLTA],123332.1,301,1.0
902443,,43,-22.85451,-43.251348,1740100972000,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],35381.5,17,1.0
